INTERSTATE ACQUISITIONS;0;EconomicOperands
QUALIFIED THRIFT LENDER;0;EconomicOperands
REAL ESTATE INVESTMENTS;0;EconomicOperands
SWAP EXECUTION FACILITY;78;EconomicOperands
TAKE INTO CONSIDERATION;16;EconomicOperands
SECTION 10 12 USC 1467A;1;LegalReferences
SECTION 38 12 USC 1831O;0;LegalReferences
SUBPARAGRAPHS A B AND C;1;LegalReferences
THE FEDERAL RESERVE ACT;27;LegalReferences
TO THE EXTENT FEASIBLE;3;Attributes
AFFILIATE TRANSACTIONS;0;EconomicOperands
BANK HOLDING COMPANIES;51;EconomicOperands
CEASE AND DESIST ORDER;2;EconomicOperands
DEPOSITORY INSTITUTION;64;EconomicOperands
DERIVATIVE TRANSACTION;1;EconomicOperands
FEDERAL BANKING AGENCY;14;EconomicOperands
MAJOR SWAP PARTICIPANT;150;EconomicOperands
MUTUAL HOLDING COMPANY;0;EconomicOperands
POTENTIAL CONSEQUENCES;1;EconomicOperands
REPORTING REQUIREMENTS;17;EconomicOperands
SMALL BUSINESS CONCERN;3;EconomicOperands
SMALL BUSINESS LENDING;1;EconomicOperands
PARAGRAPHS 2 THROUGH 4;1;LegalReferences
PARAGRAPHS 3 THROUGH 5;1;LegalReferences
ASSET BACKED SECURITY;0;EconomicOperands
ASSET-BACKED SECURITY;28;EconomicOperands
BUSINESS OF INSURANCE;14;EconomicOperands
CONFLICTS OF INTEREST;77;EconomicOperands
CONVERSION IMPLEMENTS;0;EconomicOperands
INVESTMENT ACTIVITIES;0;EconomicOperands
LARGE FINANCIAL FIRMS;0;EconomicOperands
MARKET-MAKING-RELATED;0;EconomicOperands
POLITICAL SUBDIVISION;10;EconomicOperands
REPURCHASE AGREEMENTS;4;EconomicOperands
CLAUSES I THROUGH III;6;LegalReferences
SUBPARAGRAPHS A AND B;24;LegalReferences
RULES OF CONSTRUCTION;5;Other
ACTIVITIES CONDUCTED;6;EconomicOperands
ALLOCATION OF CREDIT;1;EconomicOperands
BANK HOLDING COMPANY;91;EconomicOperands
CAPITAL REQUIREMENTS;44;EconomicOperands
CONFLICT OF INTEREST;15;EconomicOperands
FINANCIAL ACTIVITIES;26;EconomicOperands
FINANCIAL INSTRUMENT;4;EconomicOperands
IN DANGER OF DEFAULT;14;EconomicOperands
PROPOSED ACQUISITION;1;EconomicOperands
REPURCHASE AGREEMENT;8;EconomicOperands
RISK-WEIGHTED ASSETS;1;EconomicOperands
STATE NONMEMBER BANK;0;EconomicOperands
SWAP DATA REPOSITORY;51;EconomicOperands
HOME OWNERS LOAN ACT;2;LegalReferences
RULE OF CONSTRUCTION;60;Other
BUSINESS ACTIVITIES;3;EconomicOperands
CAPITAL REQUIREMENT;5;EconomicOperands
COMPTROLLER GENERAL;90;EconomicOperands
COVERED TRANSACTION;25;EconomicOperands
FINANCIAL CONDITION;19;EconomicOperands
FINANCIAL STABILITY;62;EconomicOperands
PRIVATE EQUITY FUND;0;EconomicOperands
PROPOSED CONVERSION;0;EconomicOperands
PROPRIETARY TRADING;23;EconomicOperands
PROVIDES ASSISTANCE;0;EconomicOperands
SAVINGS ASSOCIATION;33;EconomicOperands
WRITTEN EXPLANATION;3;EconomicOperands
1 NOTICE PROCEDURES;0;LegalReferences
15 USC 80A-1 ET SEQ;0;LegalReferences
FEDERAL RESERVE ACT;5;LegalReferences
SUBSECTIONS B AND D;1;LegalReferences
SUBSECTIONS I AND J;0;LegalReferences
SUBSECTIONS J AND K;0;LegalReferences
UNDESIGNATED MATTER;7;Other
BOARD OF GOVERNORS;504;EconomicOperands
CAPITAL REGULATION;0;EconomicOperands
FARM CREDIT SYSTEM;9;EconomicOperands
FINANCIAL SERVICES;17;EconomicOperands
INTERNAL FINANCIAL;1;EconomicOperands
INVESTMENT ADVISER;67;EconomicOperands
INVESTMENT COMPANY;18;EconomicOperands
PRINCIPALLY INVEST;0;EconomicOperands
REVENUES GENERATED;2;EconomicOperands
SOURCE OF STRENGTH;3;EconomicOperands
TOTAL CONSOLIDATED;28;EconomicOperands
IN CONNECTION WITH;169;FunctionWords
PARAGRAPHS 1 AND 2;25;LegalReferences
PARAGRAPHS 2 AND 3;9;LegalReferences
SECTION 3C1 OR 3C7;1;LegalReferences
FOR THE PURPOSE OF;79;LogicalConnectors
IN ACCORDANCE WITH;246;LogicalConnectors
GENERALLY DESCRIBE;0;Other
AVOID DUPLICATION;2;EconomicOperands
CAPITAL STANDARDS;3;EconomicOperands
DEPOSIT INSURANCE;24;EconomicOperands
EXECUTIVE OFFICER;9;EconomicOperands
FINANCIAL COMPANY;73;EconomicOperands
FINANCIAL MARKETS;23;EconomicOperands
HIGH-RISK TRADING;0;EconomicOperands
HOLDING COMPANIES;27;EconomicOperands
INSURANCE COMPANY;22;EconomicOperands
INTERNAL TREASURY;2;EconomicOperands
NETTING AGREEMENT;0;EconomicOperands
OFF-BALANCE SHEET;3;EconomicOperands
RECEIVE DIVIDENDS;0;EconomicOperands
REPORTED PUBLICLY;6;EconomicOperands
RETAINED EARNINGS;0;EconomicOperands
STATE MEMBER BANK;3;EconomicOperands
HART-SCOTT-RODINO;1;LegalReferences
PARAGRAPH 9 OR 13;0;LegalReferences
REASONABLE NOTICE;1;LegalReferences
SUBSECTION D OR E;1;LegalReferences
IN THE EVENT THAT;8;LogicalConnectors
ACTING IN CONCERT;1;RegulatoryOperators
NOVEMBER 23 2009;0;Attributes
ACT TRANSACTIONS;0;EconomicOperands
ATTORNEY GENERAL;43;EconomicOperands
BECOME EFFECTIVE;31;EconomicOperands
COMMERCIAL FIRMS;0;EconomicOperands
CREDIT CARD BANK;0;EconomicOperands
EXISTING REPORTS;5;EconomicOperands
FINANCIAL ASSETS;5;EconomicOperands
FINANCIAL SYSTEM;61;EconomicOperands
LETTER OF CREDIT;1;EconomicOperands
PERIOD BEGINNING;87;EconomicOperands
RESPONSIBILITIES;51;EconomicOperands
THEREOF HAS BEEN;1;FunctionWords
CLAUSES I AND II;10;LegalReferences
FOR THE PURPOSES;27;LogicalConnectors
DECEMBER 1 2009;0;Attributes
APPROPRIATENESS;4;EconomicOperands
COMMERCIAL FIRM;0;EconomicOperands
COMPETITIVENESS;4;EconomicOperands
CONSIDER WAIVED;0;EconomicOperands
COUNTERCYCLICAL;0;EconomicOperands
CREDIT EXPOSURE;21;EconomicOperands
CROSS-MARKETING;0;EconomicOperands
DIFFERENTIATION;4;EconomicOperands
DIVERSIFICATION;1;EconomicOperands
FEDERAL RESERVE;168;EconomicOperands
FINANCIAL FIRMS;4;EconomicOperands
HOLDING COMPANY;4;EconomicOperands
INDUSTRIAL BANK;0;EconomicOperands
INTERPRETATIONS;9;EconomicOperands
MANAGING MEMBER;0;EconomicOperands
NONWITHDRAWABLE;0;EconomicOperands
PLACEMENT AGENT;1;EconomicOperands
PRICE MOVEMENTS;0;EconomicOperands
PRIME BROKERAGE;0;EconomicOperands
PUBLICLY TRADED;6;EconomicOperands
REPRESENTATIVES;117;EconomicOperands
RESPONSIBLE FOR;42;EconomicOperands
RISK MANAGEMENT;45;EconomicOperands
RISK-MITIGATING;0;EconomicOperands
SECURITIZATIONS;0;EconomicOperands
TRADING ACCOUNT;0;EconomicOperands
VENTURE CAPITAL;0;EconomicOperands
WRITTEN REQUEST;9;EconomicOperands
ASSOCIATED WITH;113;FunctionWords
ATTRIBUTABLE TO;4;FunctionWords
WITH REGARDS TO;0;FunctionWords
12 USC 1831UB4B;0;LegalReferences
SECTION 10A1DII;0;LegalReferences
SECTION 5155G1A;0;LegalReferences
THIS SUBSECTION;397;LegalReferences
NOTWITHSTANDING;175;LogicalConnectors
WITH RESPECT TO;640;LogicalConnectors
RECOMMENDATIONS;137;RegulatoryOperators
ACCOUNTABILITY;38;EconomicOperands
ADMINISTRATION;35;EconomicOperands
BANKING ENTITY;0;EconomicOperands
CAPITAL LEVELS;0;EconomicOperands
COMMODITY POOL;16;EconomicOperands
COUNTERPARTIES;38;EconomicOperands
EFFECTIVE DATE;85;EconomicOperands
EXCHANGE RATIO;0;EconomicOperands
FEDERAL AGENCY;56;EconomicOperands
FURNISH COPIES;0;EconomicOperands
GROSS REVENUES;2;EconomicOperands
IMPLEMENTATION;47;EconomicOperands
INTERPRETATION;21;EconomicOperands
PARTICIPATIONS;1;EconomicOperands
PRIVATE EQUITY;0;EconomicOperands
RECOMMENDATION;59;EconomicOperands
REORGANIZATION;12;EconomicOperands
SECURITIZATION;6;EconomicOperands
SMALL BUSINESS;23;EconomicOperands
SPECIFICATIONS;4;EconomicOperands
12 USC 1467AE2;0;LegalReferences
12 USC 1467AM3;0;LegalReferences
SECTION 5200B3;0;LegalReferences
STUDY REQUIRED;55;LegalReferences
SUBPARAGRAPH A;390;LegalReferences
SUBPARAGRAPH B;166;LegalReferences
SUBPARAGRAPH C;65;LegalReferences
SUBPARAGRAPH D;36;LegalReferences
SUBPARAGRAPH F;6;LegalReferences
SUBSECTION C9C;0;LegalReferences
THIS PARAGRAPH;184;LegalReferences
AS A RESULT OF;25;LogicalConnectors
CONDITIONED ON;0;LogicalConnectors
IN ADDITION TO;33;LogicalConnectors
IN THE CASE OF;118;LogicalConnectors
NOT LATER THAN;278;LogicalConnectors
WITH REGARD TO;27;LogicalConnectors
PRIOR APPROVAL;10;RegulatoryOperators
APPROPRIATELY;8;Attributes
ACTIVELY SEEK;0;EconomicOperands
BALANCE SHEET;11;EconomicOperands
CERTIFICATION;73;EconomicOperands
COMMISSIONERS;3;EconomicOperands
COMPARABILITY;10;EconomicOperands
COMPREHENSIVE;22;EconomicOperands
CONCENTRATION;12;EconomicOperands
CONSIDERATION;70;EconomicOperands
CONSOLIDATION;7;EconomicOperands
DETERMINATION;272;EconomicOperands
DIFFERENTIATE;7;EconomicOperands
DISADVANTAGES;0;EconomicOperands
FOREIGN-BASED;7;EconomicOperands
GRANDFATHERED;0;EconomicOperands
ILLIQUID FUND;0;EconomicOperands
INAPPROPRIATE;3;EconomicOperands
INVESTIGATIVE;22;EconomicOperands
MODIFICATIONS;11;EconomicOperands
NATIONAL BANK;49;EconomicOperands
OF SECURITIES;57;EconomicOperands
RECORDKEEPING;26;EconomicOperands
REGULATION OF;67;EconomicOperands
REHABILITATED;0;EconomicOperands
RELATIONSHIPS;5;EconomicOperands
SELF-INTEREST;0;EconomicOperands
TAX-QUALIFIED;1;EconomicOperands
THIRD PARTIES;11;EconomicOperands
TRANSFER DATE;63;EconomicOperands
UNITED STATES;387;EconomicOperands
VOTING SHARES;1;EconomicOperands
APPLICABLE TO;91;FunctionWords
SUBSTANTIALLY;29;FunctionWords
SECTION 10C9A;0;LegalReferences
SECTION 10C9C;0;LegalReferences
SECTION 10C9D;0;LegalReferences
SECTION 18D4A;0;LegalReferences
SECTION 44B4B;0;LegalReferences
SECTION 5200B;0;LegalReferences
SECTION 908A1;0;LegalReferences
SUBCLAUSE AII;0;LegalReferences
SUBCLAUSE III;5;LegalReferences
SUBSECTION A1;49;LegalReferences
SUBSECTION A2;25;LegalReferences
SUBSECTION B2;19;LegalReferences
SUBSECTION C8;0;LegalReferences
SUBSECTION D1;8;LegalReferences
SUBSECTION D3;0;LegalReferences
SUBSECTION D4;1;LegalReferences
SUBSECTION H2;4;LegalReferences
SUBSECTION H4;0;LegalReferences
SUBSECTION K6;0;LegalReferences
IN EVERY CASE;0;LogicalConnectors
PROVIDED THAT;19;LogicalConnectors
TO THE EXTENT;154;LogicalConnectors
TOGETHER WITH;26;LogicalConnectors
REDESIGNATING;93;Other
SUBPARAGRAPHS;5;Other
COMPLIES WITH;12;RegulatoryOperators
ESTABLISHMENT;61;RegulatoryOperators
INSUFFICIENT;10;Attributes
UNACCEPTABLE;5;Attributes
ACQUISITIONS;5;EconomicOperands
ASSOCIATIONS;31;EconomicOperands
AVAILABILITY;51;EconomicOperands
COMMENSURATE;1;EconomicOperands
CONCENTRATED;1;EconomicOperands
CONSOLIDATED;20;EconomicOperands
CONSULTATION;158;EconomicOperands
CONSUMMATION;18;EconomicOperands
COORDINATION;55;EconomicOperands
COUNTERPARTY;93;EconomicOperands
EXAMINATIONS;66;EconomicOperands
FOREIGN BANK;34;EconomicOperands
IMPROVEMENTS;14;EconomicOperands
INSTITUTIONS;56;EconomicOperands
INSURED BANK;6;EconomicOperands
INTERMEDIATE;6;EconomicOperands
JURISDICTION;153;EconomicOperands
MORAL HAZARD;4;EconomicOperands
NOTIFICATION;34;EconomicOperands
ORDER ISSUED;14;EconomicOperands
QUANTITATIVE;14;EconomicOperands
REGISTRATION;113;EconomicOperands
REQUIREMENTS;477;EconomicOperands
SHAREHOLDERS;29;EconomicOperands
SUBSIDIARIES;40;EconomicOperands
TRANSACTIONS;194;EconomicOperands
UNAFFILIATED;7;EconomicOperands
UNDERWRITING;21;EconomicOperands
BY REASON OF;12;FunctionWords
BY VIRTUE OF;11;FunctionWords
HAS SPECIFIC;0;FunctionWords
ON BEHALF OF;68;FunctionWords
12 USC 1817J;0;LegalReferences
2 MORATORIUM;0;LegalReferences
A MORATORIUM;0;LegalReferences
B EXCEPTIONS;2;LegalReferences
PARAGRAPH 11;7;LegalReferences
PARAGRAPH 1A;34;LegalReferences
PARAGRAPH 1B;19;LegalReferences
PARAGRAPH 1C;6;LegalReferences
PARAGRAPH 2A;21;LegalReferences
PARAGRAPH 3B;9;LegalReferences
SECTION 10B2;0;LegalReferences
SECTION 10C2;0;LegalReferences
SECTION 10E2;0;LegalReferences
SECTION 10G1;0;LegalReferences
SECTION 10M3;0;LegalReferences
SECTION 18C5;0;LegalReferences
SECTION 19B7;0;LegalReferences
SECTION 203M;0;LegalReferences
SECTION 22H9;0;LegalReferences
SECTION 2A5E;0;LegalReferences
SECTION 2A5F;0;LegalReferences
SECTION 2C2B;4;LegalReferences
SECTION 2C2D;7;LegalReferences
SECTION 2C2F;0;LegalReferences
SECTION 2C2H;0;LegalReferences
SECTION 3D1A;0;LegalReferences
SECTION 4J2A;0;LegalReferences
SECTION 4K6B;1;LegalReferences
SECTION 5136;4;LegalReferences
SECTION 5154;0;LegalReferences
SECTION 5B1B;0;LegalReferences
SECTION 7AC8;1;LegalReferences
SECTION 804C;0;LegalReferences
SECTIONS 5C1;0;LegalReferences
SUBCLAUSE II;15;LegalReferences
SUBSECTION A;270;LegalReferences
SUBSECTION B;165;LegalReferences
SUBSECTION C;63;LegalReferences
SUBSECTION D;41;LegalReferences
SUBSECTION E;36;LegalReferences
SUBSECTION F;23;LegalReferences
SUBSECTION I;10;LegalReferences
SUBSECTION J;8;LegalReferences
SUBSECTION O;5;LegalReferences
THIS SECTION;694;LegalReferences
EARLIER THAN;8;LogicalConnectors
RESPECTIVELY;73;LogicalConnectors
SPECIFICALLY;36;LogicalConnectors
ANTI-EVASION;0;Other
REDESIGNATED;61;Other
SUBPARAGRAPH;86;Other
ESTABLISHING;55;RegulatoryOperators
IMPLEMENTING;32;RegulatoryOperators
PROHIBITIONS;7;RegulatoryOperators
RESTRICTIONS;18;RegulatoryOperators
10000000000;17;Attributes
APPROPRIATE;525;Attributes
IMMEDIATELY;35;Attributes
PERMISSIBLE;8;Attributes
SIGNIFICANT;74;Attributes
ACCOMMODATE;0;EconomicOperands
ACQUISITION;19;EconomicOperands
ALTERNATING;0;EconomicOperands
APPLICATION;93;EconomicOperands
ASSOCIATION;64;EconomicOperands
AUTHORITIES;100;EconomicOperands
CAPITALIZED;0;EconomicOperands
CARRIED OUT;9;EconomicOperands
CARRIES OUT;3;EconomicOperands
CHAIRPERSON;58;EconomicOperands
COMMITMENTS;1;EconomicOperands
COMMODITIES;24;EconomicOperands
CONSISTENCY;11;EconomicOperands
CONSOLIDATE;2;EconomicOperands
CONTRACTION;0;EconomicOperands
CONTRACTUAL;12;EconomicOperands
CONTROLLING;11;EconomicOperands
CONVENIENCE;2;EconomicOperands
CONVERSIONS;1;EconomicOperands
COORDINATED;9;EconomicOperands
CORPORATION;766;EconomicOperands
CREDIT CARD;6;EconomicOperands
DECLARATION;3;EconomicOperands
DEFINITIONS;107;EconomicOperands
DERIVATIVES;26;EconomicOperands
DETERMINING;62;EconomicOperands
DETRIMENTAL;1;EconomicOperands
DIFFERENCES;14;EconomicOperands
DISPOSITION;18;EconomicOperands
DIVESTITURE;5;EconomicOperands
DUPLICATION;1;EconomicOperands
ELIMINATING;3;EconomicOperands
ELIMINATION;4;EconomicOperands
ENFORCEMENT;270;EconomicOperands
EXAMINATION;115;EconomicOperands
EXPLANATION;36;EconomicOperands
FULFILLMENT;7;EconomicOperands
FURTHERANCE;16;EconomicOperands
GOVERNMENTS;6;EconomicOperands
HEDGE FUNDS;2;EconomicOperands
INDEPENDENT;67;EconomicOperands
INFORMATION;710;EconomicOperands
INSPECTIONS;18;EconomicOperands
INSTITUTION;39;EconomicOperands
INSTRUMENTS;35;EconomicOperands
INVESTMENTS;30;EconomicOperands
LIABILITIES;50;EconomicOperands
OBLIGATIONS;139;EconomicOperands
OPERATIONAL;17;EconomicOperands
OPPORTUNITY;54;EconomicOperands
OUTSTANDING;31;EconomicOperands
PARTNERSHIP;17;EconomicOperands
PERFORMANCE;43;EconomicOperands
PRINCIPALLY;3;EconomicOperands
PROCEEDINGS;60;EconomicOperands
PROMOTIONAL;1;EconomicOperands
RECOMMENDED;11;EconomicOperands
REGULATIONS;403;EconomicOperands
REORGANIZED;0;EconomicOperands
REQUIREMENT;122;EconomicOperands
RESPONSIBLE;7;EconomicOperands
SHAREHOLDER;24;EconomicOperands
SPONSORSHIP;0;EconomicOperands
SUPERVISION;89;EconomicOperands
SUPERVISORY;64;EconomicOperands
SWAP DEALER;163;EconomicOperands
TERMINATION;36;EconomicOperands
TERRITORIES;2;EconomicOperands
TRANSACTION;384;EconomicOperands
UNDERWRITER;16;EconomicOperands
UNREGULATED;0;EconomicOperands
PURSUANT TO;405;FunctionWords
REFERRED TO;116;FunctionWords
RELATING TO;250;FunctionWords
CONFORMANCE;0;LegalReferences
PARAGRAPH 1;395;LegalReferences
PARAGRAPH 2;201;LegalReferences
PARAGRAPH 3;87;LegalReferences
