REGULATION AND SUPERVISION;0;EconomicOperands
THE COMMODITY EXCHANGE ACT;58;LegalReferences
COMMODITY TRADING ADVISOR;9;EconomicOperands
COMMITTEE ON AGRICULTURE;4;EconomicOperands
FINANCIAL MARKET UTILITY;0;EconomicOperands
HOUSE OF REPRESENTATIVES;36;EconomicOperands
REQUESTS FOR INFORMATION;6;EconomicOperands
COLLATERAL REQUIREMENTS;2;EconomicOperands
COMMODITY POOL OPERATOR;8;EconomicOperands
TAKE INTO CONSIDERATION;17;EconomicOperands
SUBSECTIONS B THROUGH N;1;LegalReferences
THE FEDERAL RESERVE ACT;23;LegalReferences
AS SOON AS PRACTICABLE;4;Attributes
DEPOSITORY INSTITUTION;84;EconomicOperands
FINANCIAL INSTITUTIONS;49;EconomicOperands
PROPOSED DETERMINATION;4;EconomicOperands
REPORTING REQUIREMENTS;19;EconomicOperands
SETTLEMENT SUPERVISION;0;EconomicOperands
SYSTEMICALLY IMPORTANT;3;EconomicOperands
INVESTMENT COMPANY ACT;1;LegalReferences
FINANCIAL INSTITUTION;61;EconomicOperands
FINANCIAL TRANSACTION;7;EconomicOperands
IMPROVING CONSISTENCY;0;EconomicOperands
REPURCHASE AGREEMENTS;4;EconomicOperands
SUBPARAGRAPHS E AND G;0;LegalReferences
ACTIVITIES CONDUCTED;6;EconomicOperands
BANK HOLDING COMPANY;125;EconomicOperands
CLEARING REQUIREMENT;27;EconomicOperands
EXECUTION FACILITIES;17;EconomicOperands
INSURED CREDIT UNION;33;EconomicOperands
RESERVE REQUIREMENTS;0;EconomicOperands
SUPERVISORY AGENCIES;0;EconomicOperands
CLAUSES I II AND III;0;LegalReferences
BALANCES MAINTAINED;0;EconomicOperands
DESIGNATED ACTIVITY;0;EconomicOperands
FINANCIAL STABILITY;65;EconomicOperands
SECURITIES CONTRACT;6;EconomicOperands
SECURITY-BASED SWAP;384;EconomicOperands
SYSTEMIC IMPORTANCE;1;EconomicOperands
SUBSECTIONS A AND B;20;LegalReferences
SUBSECTIONS C AND D;2;LegalReferences
SUBSECTIONS E AND F;3;LegalReferences
BOARD OF GOVERNORS;436;EconomicOperands
INTRODUCING BROKER;16;EconomicOperands
INVESTMENT ADVISER;69;EconomicOperands
INVESTMENT COMPANY;17;EconomicOperands
PROPER FUNCTIONING;1;EconomicOperands
SUPERVISORY AGENCY;3;EconomicOperands
IN CONNECTION WITH;175;FunctionWords
PARAGRAPHS 2 AND 3;10;LegalReferences
UNITED STATES CODE;166;LegalReferences
FOR THE PURPOSE OF;80;LogicalConnectors
IN ACCORDANCE WITH;250;LogicalConnectors
FINANCIAL MARKETS;19;EconomicOperands
FORWARD CONTRACTS;3;EconomicOperands
INSURANCE COMPANY;30;EconomicOperands
INTERDEPENDENCIES;0;EconomicOperands
SUBSECTION A OR B;8;LegalReferences
AFFIRMATIVE VOTE;10;EconomicOperands
FINANCIAL SYSTEM;57;EconomicOperands
FOREIGN EXCHANGE;6;EconomicOperands
OPERATIONAL RISK;4;EconomicOperands
SERVICE PROVIDER;61;EconomicOperands
FOR THE PURPOSES;31;LogicalConnectors
CONFIDENTIALITY;48;EconomicOperands
FEDERAL RESERVE;164;EconomicOperands
RISK MANAGEMENT;31;EconomicOperands
WRITTEN REQUEST;8;EconomicOperands
ASSOCIATED WITH;113;FunctionWords
IN FAVOR OF THE;3;FunctionWords
THIS SUBSECTION;410;LegalReferences
NOTWITHSTANDING;178;LogicalConnectors
WITH RESPECT TO;658;LogicalConnectors
RECOMMENDATIONS;143;RegulatoryOperators
ACCOMMODATIONS;0;EconomicOperands
CONSIDERATIONS;47;EconomicOperands
COUNTERPARTIES;38;EconomicOperands
EFFECTIVE DATE;102;EconomicOperands
FEDERAL AGENCY;58;EconomicOperands
IMPLEMENTATION;47;EconomicOperands
JURISDICTIONAL;5;EconomicOperands
MUTUALLY AGREE;0;EconomicOperands
RECOMMENDATION;59;EconomicOperands
SWAP AGREEMENT;8;EconomicOperands
SYSTEMIC RISKS;1;EconomicOperands
SUBPARAGRAPH A;404;LegalReferences
SUBPARAGRAPH B;181;LegalReferences
SUBPARAGRAPH D;43;LegalReferences
THIS PARAGRAPH;198;LegalReferences
IN ADDITION TO;34;LogicalConnectors
IN THE CASE OF;119;LogicalConnectors
NOT LATER THAN;291;LogicalConnectors
COMPLYING WITH;14;RegulatoryOperators
APPROPRIATELY;10;Attributes
CENTRAL BANKS;3;EconomicOperands
CERTIFICATION;74;EconomicOperands
CIRCUMSTANCES;15;EconomicOperands
COMMUNICATION;9;EconomicOperands
CONSIDERATION;67;EconomicOperands
DETERMINATION;263;EconomicOperands
DOCUMENTATION;20;EconomicOperands
INTERNATIONAL;54;EconomicOperands
NONCOMPLIANCE;23;EconomicOperands
OF SECURITIES;62;EconomicOperands
ORAL ARGUMENT;4;EconomicOperands
ORGANIZATIONS;35;EconomicOperands
PARTICIPATING;15;EconomicOperands
PARTICIPATION;33;EconomicOperands
RECORDKEEPING;26;EconomicOperands
STRENGTHENING;5;EconomicOperands
SYSTEMIC RISK;32;EconomicOperands
UNITED STATES;406;EconomicOperands
APPLICABLE TO;97;FunctionWords
SECTION 745B3;0;LegalReferences
SECTION 805A2;0;LegalReferences
SUBSECTION B3;7;LegalReferences
SUBSECTION C1;7;LegalReferences
SUBSECTION C2;6;LegalReferences
SUBSECTION E2;6;LegalReferences
PROVIDED THAT;20;LogicalConnectors
TO THE EXTENT;160;LogicalConnectors
AUTHORIZATION;34;RegulatoryOperators
INSUFFICIENT;7;Attributes
ARRANGEMENTS;25;EconomicOperands
ASSOCIATIONS;28;EconomicOperands
BUSINESS DAY;18;EconomicOperands
CAPABILITIES;3;EconomicOperands
COMMENCEMENT;10;EconomicOperands
CONCURRENTLY;3;EconomicOperands
CONFIDENTIAL;39;EconomicOperands
CONSULTATION;151;EconomicOperands
CONTEMPLATED;0;EconomicOperands
COORDINATION;61;EconomicOperands
COUNTERPARTY;93;EconomicOperands
CREDIT UNION;14;EconomicOperands
ENHANCEMENTS;0;EconomicOperands
EXAMINATIONS;78;EconomicOperands
FOREIGN BANK;37;EconomicOperands
FUNCTIONS OF;58;EconomicOperands
INSTITUTIONS;73;EconomicOperands
INSTRUCTIONS;2;EconomicOperands
INTERACTIONS;0;EconomicOperands
JURISDICTION;154;EconomicOperands
MODIFICATION;35;EconomicOperands
MULTILATERAL;4;EconomicOperands
NONDELEGABLE;3;EconomicOperands
NOTIFICATION;33;EconomicOperands
ORGANIZATION;75;EconomicOperands
PARTICIPANTS;65;EconomicOperands
RELATIONSHIP;8;EconomicOperands
REPOSITORIES;27;EconomicOperands
REQUIREMENTS;485;EconomicOperands
SIGNIFICANCE;5;EconomicOperands
TRANSACTIONS;205;EconomicOperands
TRANSFERRING;8;EconomicOperands
BY REASON OF;10;FunctionWords
ON BEHALF OF;71;FunctionWords
PARAGRAPH 1A;36;LegalReferences
PARAGRAPH 1B;21;LegalReferences
SECTION 11R2;0;LegalReferences
SECTION 19B2;0;LegalReferences
SECTION 763I;0;LegalReferences
SECTION 805A;0;LegalReferences
SECTION 806E;0;LegalReferences
SECTIONS 2H2;0;LegalReferences
SUBSECTION A;274;LegalReferences
SUBSECTION B;179;LegalReferences
SUBSECTION C;63;LegalReferences
SUBSECTION D;43;LegalReferences
THIS SECTION;765;LegalReferences
SUBPARAGRAPH;90;Other
UNDESIGNATED;14;Other
RESTRICTIONS;32;RegulatoryOperators
APPROPRIATE;559;Attributes
SIGNIFICANT;75;Attributes
SUBSTANTIAL;31;Attributes
ALTERNATIVE;18;EconomicOperands
ARBITRATION;19;EconomicOperands
AUTHORITIES;97;EconomicOperands
CALCULATION;9;EconomicOperands
CARRIED OUT;8;EconomicOperands
CHAIRPERSON;56;EconomicOperands
CONCENTRATE;0;EconomicOperands
CONSISTENCY;11;EconomicOperands
DEFINITIONS;114;EconomicOperands
DEMONSTRATE;6;EconomicOperands
DERIVATIVES;26;EconomicOperands
DESIGNATION;34;EconomicOperands
DETERMINING;66;EconomicOperands
DISSEMINATE;5;EconomicOperands
ENFORCEMENT;263;EconomicOperands
EXAMINATION;121;EconomicOperands
EXPLANATION;36;EconomicOperands
FUNCTIONING;2;EconomicOperands
INFORMATION;705;EconomicOperands
INSTITUTION;64;EconomicOperands
INTERPRETED;3;EconomicOperands
INVOLVEMENT;5;EconomicOperands
MAINTENANCE;22;EconomicOperands
METHODOLOGY;13;EconomicOperands
NEGOTIATION;0;EconomicOperands
OPERATIONAL;16;EconomicOperands
OPPORTUNITY;50;EconomicOperands
PARTICIPANT;27;EconomicOperands
PARTICIPATE;18;EconomicOperands
PRACTICABLE;32;EconomicOperands
RAISE NOVEL;0;EconomicOperands
RECOMMENDED;11;EconomicOperands
REGULATIONS;425;EconomicOperands
REQUIREMENT;127;EconomicOperands
SUBMISSIONS;6;EconomicOperands
SUFFICIENCY;3;EconomicOperands
SUPERVISION;89;EconomicOperands
SUPERVISORS;8;EconomicOperands
SUPERVISORY;74;EconomicOperands
TRANSACTION;420;EconomicOperands
TRANSMITTAL;6;EconomicOperands
PURSUANT TO;424;FunctionWords
RELATING TO;256;FunctionWords
PARAGRAPH 1;414;LegalReferences
PARAGRAPH 2;210;LegalReferences
PARAGRAPH 3;93;LegalReferences
SECTION 101;7;LegalReferences
SECTION 10B;3;LegalReferences
SECTION 11A;1;LegalReferences
SECTION 13N;1;LegalReferences
SECTION 17A;5;LegalReferences
SECTION 202;8;LegalReferences
SECTION 25A;3;LegalReferences
SECTION 2H1;3;LegalReferences
SECTION 552;17;LegalReferences
SECTION 727;1;LegalReferences
SECTION 728;0;LegalReferences
SECTION 804;0;LegalReferences
SECTION 805;0;LegalReferences
SECTION 807;0;LegalReferences
SECTIONS 3C;0;LegalReferences
IN ORDER TO;75;LogicalConnectors
TO CONCLUDE;3;LogicalConnectors
SHORT TITLE;14;Other
AUTHORIZING;5;RegulatoryOperators
DISAPPROVAL;5;RegulatoryOperators
ESTABLISHED;280;RegulatoryOperators
LIMITATIONS;83;RegulatoryOperators
CONSISTENT;123;Attributes
REASONABLE;129;Attributes
SUFFICIENT;31;Attributes
ACTIVITIES;269;EconomicOperands
ADMINISTER;22;EconomicOperands
ASSESSMENT;58;EconomicOperands
ASSISTANCE;105;EconomicOperands
ASSURANCES;5;EconomicOperands
COMMISSION;1561;EconomicOperands
COMPARISON;3;EconomicOperands
COMPLETING;3;EconomicOperands
COMPLETION;18;EconomicOperands
COMPLIANCE;279;EconomicOperands
CONDITIONS;122;EconomicOperands
CONDUCT OF;23;EconomicOperands
CONDUCTING;43;EconomicOperands
CONSIDERED;68;EconomicOperands
CONSTITUTE;16;EconomicOperands
CONSULTING;7;EconomicOperands
CONTAINING;22;EconomicOperands
CONTINUING;4;EconomicOperands
CONTROLLED;34;EconomicOperands
COORDINATE;51;EconomicOperands
DELEGATION;3;EconomicOperands
DESCRIBING;23;EconomicOperands
DISCLOSURE;106;EconomicOperands
DISCRETION;87;EconomicOperands
DISRUPTION;5;EconomicOperands
ELECTRONIC;42;EconomicOperands
ENGAGEMENT;2;EconomicOperands
EXERCISING;13;EconomicOperands
EXPIRATION;28;EconomicOperands
FACILITATE;47;EconomicOperands
FACILITIES;39;EconomicOperands
FURNISHING;4;EconomicOperands
GUIDELINES;45;EconomicOperands
INCIDENTAL;25;EconomicOperands
INSTRUMENT;27;EconomicOperands
MAINTAINED;34;EconomicOperands
MANAGEMENT;120;EconomicOperands
MATERIALLY;11;EconomicOperands
MINISTRIES;4;EconomicOperands
OBJECTIVES;32;EconomicOperands
OPERATIONS;48;EconomicOperands
PERFORMING;49;EconomicOperands
PERSONALLY;19;EconomicOperands
PRINCIPLES;9;EconomicOperands
PRIVILEGES;22;EconomicOperands
PROCEDURES;204;EconomicOperands
PROCESSING;29;EconomicOperands
PROCESSORS;1;EconomicOperands
PROVISIONS;258;EconomicOperands
PRUDENTIAL;23;EconomicOperands
PUBLISHING;6;EconomicOperands
REGISTERED;342;EconomicOperands
REGULATORS;39;EconomicOperands
REQUESTING;7;EconomicOperands
RESCISSION;6;EconomicOperands
RESPECTIVE;12;EconomicOperands
SECURITIES;452;EconomicOperands
SETTLEMENT;57;EconomicOperands
SUPPORTING;8;EconomicOperands
TECHNIQUES;1;EconomicOperands
APPLICABLE;219;FunctionWords
AS FOLLOWS;49;FunctionWords
IDENTIFIED;69;FunctionWords
IN GENERAL;650;FunctionWords
RESPECTING;1;FunctionWords
SECTION 13;16;LegalReferences
SECTION 19;6;LegalReferences
SECTION 1B;3;LegalReferences
SECTION 25;9;LegalReferences
SECTION 2H;6;LegalReferences
SECTION 3C;15;LegalReferences
SECTION 3Q;16;LegalReferences
SECTION 5B;10;LegalReferences
THIS TITLE;559;LegalReferences
TITLE VIII;2;LegalReferences
EXCLUSIONS;7;LogicalConnectors
FEWER THAN;19;LogicalConnectors
LATER THAN;18;LogicalConnectors
SUBJECT TO;499;LogicalConnectors
ADDITIONAL;123;MathematicalOperators
REFERENCED;5;Other
RULEMAKING;111;Other
LIMITATION;88;RegulatoryOperators
AUTHORIZED;162;RegulatoryOperators
AUTHORIZES;11;RegulatoryOperators
DESIGNATED;92;RegulatoryOperators
DETERMINED;144;RegulatoryOperators
DETERMINES;205;RegulatoryOperators
PERMITTING;7;RegulatoryOperators
PRESCRIBED;186;RegulatoryOperators
NECESSARY;297;Attributes
NO LONGER;6;Attributes
STRINGENT;10;Attributes
AFFILIATE;130;EconomicOperands
AFFORDING;3;EconomicOperands
AGGREGATE;51;EconomicOperands
ASSESSING;19;EconomicOperands
AUTHORITY;536;EconomicOperands
AVAILABLE;244;EconomicOperands
BORROWING;23;EconomicOperands
BROKERAGE;14;EconomicOperands
CARRY OUT;112;EconomicOperands
COMMODITY;97;EconomicOperands
CONCERNED;5;EconomicOperands
CONDITION;38;EconomicOperands
CONDUCTED;89;EconomicOperands
CONFLICTS;9;EconomicOperands
CONTRACTS;134;EconomicOperands
DEPENDENT;2;EconomicOperands
DESIGNATE;19;EconomicOperands
DISCOUNTS;3;EconomicOperands
EFFICIENT;15;EconomicOperands
EMERGENCY;34;EconomicOperands
EXCHANGES;14;EconomicOperands
EXCLUSION;30;EconomicOperands
EXECUTION;32;EconomicOperands
EXTENSION;61;EconomicOperands
FINANCIAL;517;EconomicOperands
FRAMEWORK;6;EconomicOperands
FREQUENCY;10;EconomicOperands
FUNCTIONS;113;EconomicOperands
GOVERNING;50;EconomicOperands
IMMEDIATE;5;EconomicOperands
IMPLEMENT;50;EconomicOperands
IMPORTANT;1;EconomicOperands
IMPROVING;5;EconomicOperands
LIQUIDITY;27;EconomicOperands
MATERIALS;27;EconomicOperands
NOTIFYING;2;EconomicOperands
OBJECTION;7;EconomicOperands
OPERATING;33;EconomicOperands
OPERATION;48;EconomicOperands
OVERSIGHT;74;EconomicOperands
PERFORMED;14;EconomicOperands
POTENTIAL;100;EconomicOperands
PRECLUDES;0;EconomicOperands
PRESENTED;5;EconomicOperands
PRE-TRADE;0;EconomicOperands
PRIVILEGE;26;EconomicOperands
PROCESSED;8;EconomicOperands
PROCESSOR;7;EconomicOperands
PROMOTING;6;EconomicOperands
PROVIDING;134;EconomicOperands
PROVISION;375;EconomicOperands
PUBLISHED;31;EconomicOperands
RECEIVING;28;EconomicOperands
RECOMMEND;19;EconomicOperands
REPORTING;144;EconomicOperands
RESOURCES;50;EconomicOperands
SECRETARY;318;EconomicOperands
SITUATION;3;EconomicOperands
SOUNDNESS;37;EconomicOperands
SPREADING;2;EconomicOperands
STABILITY;30;EconomicOperands
STANDARDS;264;EconomicOperands
SUBMITTED;79;EconomicOperands
SUPPORTED;1;EconomicOperands
TECHNICAL;20;EconomicOperands
TESTIMONY;49;EconomicOperands
THRESHOLD;17;EconomicOperands
TRANSFERS;35;EconomicOperands
UNSETTLED;0;EconomicOperands
UTILITIES;2;EconomicOperands
WARRANTED;4;EconomicOperands
FOLLOWING;723;FunctionWords
CLAUSE II;51;LegalReferences
PARAGRAPH;38;LegalReferences
SECTION 1;65;LegalReferences
SECTION 2;20;LegalReferences
SECTION 3;44;LegalReferences
SECTION 4;32;LegalReferences
SECTION 8;29;LegalReferences
EXCEPT AS;153;LogicalConnectors
INCLUDING;754;LogicalConnectors
INCLUSION;12;LogicalConnectors
LESS THAN;59;LogicalConnectors
MORE THAN;81;LogicalConnectors
OTHERWISE;266;LogicalConnectors
REGARDING;246;LogicalConnectors
AMENDMENT;85;Other
CONSTRUED;124;Other
DESCRIBED;665;Other
EFFECTIVE;78;Other
ENACTMENT;291;Other
LISTED IN;8;Other
SUPERSEDE;7;Other
MANDATORY;34;RegulatoryOperators
AUTHORIZE;10;RegulatoryOperators
DETERMINE;176;RegulatoryOperators
ENFORCING;10;RegulatoryOperators
ESTABLISH;245;RegulatoryOperators
EXCEPTION;68;RegulatoryOperators
EXEMPTION;98;RegulatoryOperators
PRESCRIBE;194;RegulatoryOperators
REQUESTED;29;RegulatoryOperators
REQUIRING;53;RegulatoryOperators
SET FORTH;51;RegulatoryOperators
24 HOURS;3;Attributes
ADEQUATE;40;Attributes
ANNUALLY;36;Attributes
DIRECTLY;124;Attributes
IMMINENT;2;Attributes
PROMPTLY;23;Attributes
RELEVANT;60;Attributes
ACCOUNTS;57;EconomicOperands
ACTIVITY;90;EconomicOperands
ADVANCES;8;EconomicOperands
AFFORDED;3;EconomicOperands
AGENCIES;199;EconomicOperands
ANALYSIS;57;EconomicOperands
BALANCES;5;EconomicOperands
CATEGORY;54;EconomicOperands
CLEARING;181;EconomicOperands
COMPLETE;36;EconomicOperands
CONCERNS;19;EconomicOperands
CONGRESS;166;EconomicOperands
CONSIDER;77;EconomicOperands
CONTINUE;45;EconomicOperands
CONTRACT;360;EconomicOperands
CRITICAL;3;EconomicOperands
DECISION;62;EconomicOperands
DELIVERY;73;EconomicOperands
DESIGNED;42;EconomicOperands
DETAILED;8;EconomicOperands
DISCLOSE;52;EconomicOperands
DISCOUNT;22;EconomicOperands
EARNINGS;5;EconomicOperands
EFFECTED;4;EconomicOperands
ENHANCED;23;EconomicOperands
ENTITIES;154;EconomicOperands
EVASIONS;8;EconomicOperands
EVIDENCE;30;EconomicOperands
EXCHANGE;99;EconomicOperands
EXERCISE;98;EconomicOperands
EXISTING;61;EconomicOperands
EXPECTED;21;EconomicOperands
EXPOSURE;13;EconomicOperands
EXTENDED;25;EconomicOperands
FINDINGS;46;EconomicOperands
IDENTIFY;60;EconomicOperands
IMPOSING;13;EconomicOperands
INCLUDED;23;EconomicOperands
INCLUDES;74;EconomicOperands
INTEGRAL;0;EconomicOperands
MAINTAIN;101;EconomicOperands
MAJORITY;17;EconomicOperands
MATERIAL;91;EconomicOperands
MONETARY;22;EconomicOperands
MOVEMENT;1;EconomicOperands
MULTIPLE;16;EconomicOperands
NATIONAL;126;EconomicOperands
NOTIFIED;5;EconomicOperands
NOTIFIES;10;EconomicOperands
OBTAINED;40;EconomicOperands
OPERATED;9;EconomicOperands
OPERATES;14;EconomicOperands
PAYMENTS;100;EconomicOperands
PLANNING;16;EconomicOperands
POLICIES;81;EconomicOperands
PREMISES;0;EconomicOperands
PREPARED;17;EconomicOperands
PROBLEMS;12;EconomicOperands
PROGRAMS;60;EconomicOperands
PROPOSED;97;EconomicOperands
PURPOSES;435;EconomicOperands
RECEIVED;106;EconomicOperands
RECEIVES;44;EconomicOperands
REGISTER;52;EconomicOperands
REQUESTS;28;EconomicOperands
RESOURCE;3;EconomicOperands
RESPONSE;47;EconomicOperands
RULES OF;77;EconomicOperands
SECURITY;219;EconomicOperands
SERVICES;242;EconomicOperands
SETTLING;1;EconomicOperands
THREATEN;6;EconomicOperands
TRANSFER;204;EconomicOperands
UTILITYS;0;EconomicOperands
CONTENTS;20;FunctionWords
DOES NOT;177;FunctionWords
SPECIFIC;57;FunctionWords
CLAUSE I;145;LegalReferences
THIS ACT;347;LegalReferences
WHENEVER;18;LogicalConnectors
AT LEAST;42;LogicalConnectors
PROVIDED;433;LogicalConnectors
INCREASE;47;MathematicalOperators
DESCRIBE;14;Other
APPROVAL;69;RegulatoryOperators
MITIGATE;36;RegulatoryOperators
REQUIRED;540;RegulatoryOperators
15 DAYS;5;Attributes
30 DAYS;50;Attributes
60 DAYS;26;Attributes
EARLIER;9;Attributes
EXIGENT;0;Attributes
UNUSUAL;6;Attributes
ABILITY;85;EconomicOperands
ACCOUNT;195;EconomicOperands
ACHIEVE;15;EconomicOperands
ACTIONS;126;EconomicOperands
ADDRESS;43;EconomicOperands
ADVANCE;25;EconomicOperands
APPLIED;38;EconomicOperands
BACK-UP;4;EconomicOperands
BANKING;43;EconomicOperands
BELIEVE;19;EconomicOperands
BINDING;4;EconomicOperands
BROADER;3;EconomicOperands
CAPITAL;117;EconomicOperands
CHANGES;41;EconomicOperands
COMPANY;321;EconomicOperands
COMPLEX;15;EconomicOperands
CONDUCT;201;EconomicOperands
CONSULT;67;EconomicOperands
CONTAIN;38;EconomicOperands
CONTROL;85;EconomicOperands
COPYING;4;EconomicOperands
COUNCIL;299;EconomicOperands
COUNSEL;29;EconomicOperands
DEALING;8;EconomicOperands
DEFAULT;73;EconomicOperands
DEFINED;328;EconomicOperands
DEPOSIT;31;EconomicOperands
DERIVED;14;EconomicOperands
DEVELOP;27;EconomicOperands
EFFECTS;23;EconomicOperands
ENGAGED;75;EconomicOperands
EXAMINE;27;EconomicOperands
EXPLAIN;2;EconomicOperands
FACTORS;57;EconomicOperands
FAILURE;55;EconomicOperands
FEDERAL;537;EconomicOperands
FINANCE;84;EconomicOperands
FOREIGN;182;EconomicOperands
FUTURES;56;EconomicOperands
HEARING;83;EconomicOperands
IMPOSED;75;EconomicOperands
INCLUDE;255;EconomicOperands
MANAGES;0;EconomicOperands
MARKETS;64;EconomicOperands
MEMBERS;114;EconomicOperands
MONITOR;33;EconomicOperands
NETTING;4;EconomicOperands
NOTICES;7;EconomicOperands
PAYMENT;169;EconomicOperands
PERIODS;20;EconomicOperands
PERSONS;195;EconomicOperands
PORTION;29;EconomicOperands
POSTING;3;EconomicOperands
PRIMARY;39;EconomicOperands
PROMOTE;37;EconomicOperands
PROVIDE;326;EconomicOperands
PURPOSE;78;EconomicOperands
RECEIPT;70;EconomicOperands
RECEIVE;62;EconomicOperands
RECORDS;133;EconomicOperands
REJECTS;0;EconomicOperands
REPORTS;227;EconomicOperands
REQUEST;173;EconomicOperands
RESCIND;7;EconomicOperands
SERVICE;106;EconomicOperands
SERVING;31;EconomicOperands
SHARING;20;EconomicOperands
SHOWING;5;EconomicOperands
SPECIAL;48;EconomicOperands
STORAGE;5;EconomicOperands
SUBMITS;11;EconomicOperands
SUPPORT;59;EconomicOperands
SYSTEMS;62;EconomicOperands
TRADING;115;EconomicOperands
UNIFORM;18;EconomicOperands
UTILITY;4;EconomicOperands
WEBSITE;16;EconomicOperands
WRITING;65;EconomicOperands
WRITTEN;115;EconomicOperands
AGAINST;151;FunctionWords
ANOTHER;64;FunctionWords
BETWEEN;117;FunctionWords
CERTAIN;107;FunctionWords
PRESENT;34;FunctionWords
RELATED;131;FunctionWords
THEREOF;110;FunctionWords
THROUGH;243;FunctionWords
WITHOUT;110;FunctionWords
TITLE 5;90;LegalReferences
JOINTLY;100;LogicalConnectors
NOTHING;98;LogicalConnectors
FURTHER;43;LogicalConnectors
GRANTED;40;LogicalConnectors
HOWEVER;8;LogicalConnectors
ONLY IF;20;LogicalConnectors
SIMILAR;109;LogicalConnectors
SUCH AS;30;LogicalConnectors
THAT IS;538;LogicalConnectors
THEREBY;4;LogicalConnectors
WHETHER;277;LogicalConnectors
STATUTE;36;Other
THEREIN;27;Other
ALLOWED;26;RegulatoryOperators
AMENDED;649;RegulatoryOperators
ENFORCE;123;RegulatoryOperators
PREVENT;65;RegulatoryOperators
REQUIRE;206;RegulatoryOperators
60-DAY;11;Attributes
LIKELY;26;Attributes
PROMPT;9;Attributes
ROBUST;5;Attributes
TIMELY;53;Attributes
ACCEPT;31;EconomicOperands
ACCESS;101;EconomicOperands
ACTING;61;EconomicOperands
ACTION;368;EconomicOperands
AFFECT;79;EconomicOperands
AGENCY;438;EconomicOperands
APPEAR;18;EconomicOperands
ASSESS;15;EconomicOperands
BECOME;42;EconomicOperands
BELIEF;2;EconomicOperands
BOARDS;12;EconomicOperands
BRANCH;32;EconomicOperands
BROKER;127;EconomicOperands
CHANGE;70;EconomicOperands
COPIES;14;EconomicOperands
CREATE;15;EconomicOperands
CREDIT;268;EconomicOperands
DEALER;152;EconomicOperands
DECIDE;0;EconomicOperands
DEFINE;29;EconomicOperands
DETAIL;10;EconomicOperands
DIVEST;6;EconomicOperands
DUTIES;119;EconomicOperands
EFFECT;154;EconomicOperands
ENTITY;208;EconomicOperands
EXISTS;12;EconomicOperands
EXTEND;34;EconomicOperands
